year,month,day,gender,death,state,causes
1987,11,15,M,4907,uttarakandh,homicide
1987,11,16,F,4577,uttarakandh,homicide
1987,11,16,M,4842,uttarakandh,homicide
1987,11,17,F,4526,uttarakandh,homicide
1987,11,17,M,4992,uttarakandh,homicide
1987,11,18,F,4705,uttarakandh,homicide
1987,11,18,M,4843,uttarakandh,homicide
1987,11,19,F,3900,uttarakandh,homicide
1987,11,19,M,4272,uttarakandh,natural
1987,11,20,F,3814,uttarakandh,natural
1987,11,20,M,3872,uttarakandh,natural
1987,11,21,F,4621,uttarakandh,natural
1987,11,21,M,4949,uttarakandh,natural
1987,11,22,F,4633,uttarakandh,natural
1987,11,22,M,4943,uttarakandh,natural
1987,11,23,F,4435,uttarakandh,natural
1987,11,23,M,4942,uttarakandh,natural
1987,11,24,F,3789,uttarakandh,natural
1987,11,24,M,3919,uttarakandh,natural
1987,11,25,F,4216,uttarakandh,natural
1987,11,25,M,4556,uttarakandh,natural
1987,11,26,F,3854,uttarakandh,natural
1987,11,26,M,4155,uttarakandh,natural
1987,11,27,F,3754,uttarakandh,natural
1987,11,27,M,3973,uttarakandh,natural
1987,11,28,F,4609,assam,natural
1987,11,28,M,4881,assam,natural
1987,11,29,F,4614,assam,natural
1987,11,29,M,5005,assam,natural
1987,11,30,F,4611,assam,natural
1987,11,30,M,4760,assam,natural
1987,11,31,F,2,assam,natural
1987,11,31,M,4,assam,accident
1987,12,1,F,4490,assam,accident
1987,12,1,M,4720,assam,accident
1987,12,2,F,4541,assam,accident
1987,12,2,M,4705,assam,accident
1987,12,3,F,3832,assam,accident
1987,12,3,M,4110,assam,accident
1987,12,4,F,3728,assam,accident
1987,12,4,M,3881,assam,accident
1987,12,5,F,4591,assam,accident
1987,12,5,M,4767,assam,accident
1987,12,6,F,4539,assam,accident
1987,12,6,M,4966,assam,accident
1987,12,7,F,4487,assam,accident
1987,12,7,M,4588,assam,accident
1987,12,8,F,4509,assam,accident
1987,12,8,M,4752,assam,accident
1987,12,9,F,4495,assam,accident
1987,12,9,M,4735,assam,accident
1987,12,10,F,3917,assam,accident
1987,12,10,M,4047,assam,accident
1987,12,11,F,3677,uttarakandh,accident
1987,12,11,M,3826,uttarakandh,accident
1987,12,12,F,4550,uttarakandh,accident
1987,12,12,M,4714,uttarakandh,suicide
1987,12,13,F,4684,uttarakandh,suicide
1987,12,13,M,4849,uttarakandh,suicide
1987,12,14,F,4484,uttarakandh,suicide
1987,12,14,M,4740,uttarakandh,suicide
1987,12,15,F,4596,uttarakandh,suicide
1987,12,15,M,4834,uttarakandh,suicide
1987,12,16,F,4657,uttarakandh,suicide
1987,12,16,M,4929,uttarakandh,suicide
1987,12,17,F,4045,uttarakandh,suicide
1987,12,17,M,4128,uttarakandh,suicide
1987,12,18,F,3707,uttarakandh,suicide
1987,12,18,M,3876,uttarakandh,suicide
1987,12,19,F,4757,uttarakandh,suicide
1987,12,19,M,5151,uttarakandh,suicide
1987,12,20,F,4733,rajasthan,suicide
1987,12,20,M,5166,rajasthan,suicide
1987,12,21,F,4530,rajasthan,suicide
1987,12,21,M,4737,rajasthan,suicide
1987,12,22,F,4223,rajasthan,suicide
1987,12,22,M,4296,rajasthan,suicide
1987,12,23,F,3950,rajasthan,suicide
1987,12,23,M,4099,rajasthan,suicide
1987,12,24,F,3592,rajasthan,suicide
1987,12,24,M,3762,rajasthan,suicide
1987,12,25,F,3731,rajasthan,suicide
1987,12,25,M,3673,rajasthan,suicide
1987,12,26,F,3690,rajasthan,suicide
1987,12,26,M,3822,rajasthan,suicide
1987,12,27,F,4358,rajasthan,suicide
1987,12,27,M,4831,rajasthan,homicide
1987,12,28,F,4708,rajasthan,homicide
1987,12,28,M,5025,rajasthan,homicide
1987,12,29,F,4792,rajasthan,homicide
1987,12,29,M,4942,rajasthan,homicide
1987,12,30,F,4701,rajasthan,homicide
1987,12,30,M,5105,rajasthan,homicide
1987,12,31,F,3991,rajasthan,homicide
1987,12,31,M,3991,rajasthan,homicide
1988,1,1,F,3773,rajasthan,homicide
1988,1,1,M,3943,rajasthan,homicide
1988,1,2,F,3599,rajasthan,homicide
1988,1,2,M,3944,rajasthan,natural
1988,1,3,F,4309,rajasthan,natural
1988,1,3,M,4524,rajasthan,natural
1988,1,4,F,4352,rajasthan,natural
1988,1,4,M,4518,rajasthan,natural
1988,1,5,F,4397,rajasthan,natural
1988,1,5,M,4656,rajasthan,natural
1988,1,6,F,4512,rajasthan,natural
1988,1,6,M,4712,rajasthan,natural
1988,1,7,F,3959,rajasthan,natural
1988,1,7,M,4132,rajasthan,natural
1988,1,8,F,3782,rajasthan,natural
1988,1,8,M,3840,rajasthan,natural
1988,1,9,F,4467,west bengal,natural
1988,1,9,M,4720,west bengal,natural
1988,1,10,F,4501,west bengal,natural
1988,1,10,M,4594,west bengal,natural
1988,1,11,F,4477,west bengal,natural
1988,1,11,M,4743,west bengal,natural
1988,1,12,F,4514,west bengal,natural
1988,1,12,M,4762,west bengal,natural
1988,1,13,F,4510,west bengal,natural
1988,1,13,M,4644,west bengal,natural
1988,1,14,F,4066,west bengal,natural
1988,1,14,M,4248,west bengal,natural
1988,1,15,F,3870,west bengal,natural
1988,1,15,M,3913,west bengal,natural
1988,1,16,F,4701,west bengal,natural
1988,1,16,M,4771,west bengal,natural
1988,1,17,F,4610,west bengal,natural
1988,1,17,M,4737,west bengal,natural
1988,1,18,F,4518,west bengal,natural
1988,1,18,M,4616,west bengal,natural
1988,1,19,F,4538,west bengal,natural
1988,1,19,M,4702,west bengal,natural
1988,1,20,F,4562,west bengal,natural
1988,1,20,M,4754,west bengal,natural
1988,1,21,F,3899,west bengal,natural
1988,1,21,M,4064,west bengal,accident
1988,1,22,F,3716,west bengal,accident
1988,1,22,M,3857,west bengal,accident
1988,1,23,F,4577,west bengal,accident
1988,1,23,M,4686,west bengal,accident
1988,1,24,F,4680,west bengal,accident
1988,1,24,M,4746,west bengal,accident
1988,1,25,F,4394,west bengal,accident
1988,1,25,M,4709,west bengal,accident
1988,1,26,F,4655,west bengal,accident
1988,1,26,M,4742,west bengal,accident
1988,1,27,F,4357,west bengal,accident
1988,1,27,M,4635,west bengal,accident
1988,1,28,F,3938,west bengal,accident
1988,1,28,M,4021,west bengal,accident
1988,1,29,F,3685,west bengal,accident
1988,1,29,M,3852,west bengal,accident
1988,1,30,F,4457,west bengal,accident
1988,1,30,M,4737,west bengal,accident
1988,1,31,F,4457,west bengal,accident
1988,1,31,M,4708,west bengal,accident
1988,2,1,F,4383,west bengal,accident
1988,2,1,M,4788,west bengal,accident
1988,2,2,F,4571,west bengal,accident
1988,2,2,M,4666,west bengal,accident
1988,2,3,F,4454,west bengal,accident
1988,2,3,M,4730,west bengal,accident
1988,2,4,F,3947,west bengal,accident
1988,2,4,M,4132,west bengal,accident
1988,2,5,F,3850,west bengal,accident
1988,2,5,M,3970,west bengal,accident
1988,2,6,F,4521,west bengal,accident
1988,2,6,M,4715,west bengal,accident
1988,2,7,F,4480,west bengal,accident
1988,2,7,M,4868,west bengal,accident
1988,2,8,F,4491,west bengal,accident
1988,2,8,M,4663,west bengal,accident
1988,2,9,F,4494,west bengal,accident
1988,2,9,M,4768,west bengal,accident
1988,2,10,F,4645,west bengal,accident
1988,2,10,M,4889,west bengal,accident
1988,2,11,F,3935,west bengal,accident
1988,2,11,M,4220,west bengal,accident
1988,2,12,F,3821,west bengal,accident
1988,2,12,M,4144,west bengal,accident
1988,2,13,F,4381,west bengal,accident
1988,2,13,M,4594,west bengal,accident
1988,2,14,F,4874,west bengal,accident
1988,2,14,M,4990,west bengal,accident
1988,2,15,F,4513,uttarakandh,accident
1988,2,15,M,4783,uttarakandh,accident
1988,2,16,F,4458,uttarakandh,accident
1988,2,16,M,4657,uttarakandh,accident
1988,2,17,F,4515,uttarakandh,accident
1988,2,17,M,4736,uttarakandh,accident
1988,2,18,F,3945,uttarakandh,accident
1988,2,18,M,4238,uttarakandh,accident
1988,2,19,F,3646,uttarakandh,accident
1988,2,19,M,4062,uttarakandh,accident
1988,2,20,F,4419,uttarakandh,accident
1988,2,20,M,4617,uttarakandh,accident
1988,2,21,F,4570,uttarakandh,accident
1988,2,21,M,4696,uttarakandh,accident
1988,2,22,F,4606,uttarakandh,accident
1988,2,22,M,4747,uttarakandh,accident
1988,2,23,F,4515,uttarakandh,accident
1988,2,23,M,4768,uttarakandh,homicide
1988,2,24,F,4708,uttarakandh,homicide
1988,2,24,M,4858,uttarakandh,homicide
1988,2,25,F,4051,uttarakandh,homicide
1988,2,25,M,4280,uttarakandh,homicide
1988,2,26,F,3880,uttarakandh,homicide
1988,2,26,M,4015,uttarakandh,homicide
1988,2,27,F,4489,uttarakandh,homicide
1988,2,27,M,4783,uttarakandh,homicide
1988,2,28,F,4660,uttarakandh,homicide
1988,2,28,M,5057,uttarakandh,homicide
1988,2,29,F,2,uttarakandh,homicide
1988,2,29,M,8,uttarakandh,homicide
1988,2,30,F,2,uttarakandh,homicide
1988,2,30,M,2,uttarakandh,homicide
1988,2,31,F,3,uttarakandh,homicide
1988,2,31,M,2,uttarakandh,homicide
1988,3,1,F,4471,uttarakandh,homicide
1988,3,1,M,4673,uttarakandh,homicide
1988,3,2,F,4537,manipur,homicide
1988,3,2,M,4783,manipur,homicide
1988,3,3,F,4684,manipur,homicide
1988,3,3,M,4761,manipur,homicide
1988,3,4,F,3966,manipur,homicide
1988,3,4,M,4064,manipur,homicide
1988,3,5,F,3857,manipur,homicide
1988,3,5,M,3954,manipur,homicide
1988,3,6,F,4455,manipur,homicide
1988,3,6,M,4847,manipur,homicide
1988,3,7,F,4660,manipur,homicide
1988,3,7,M,4925,manipur,homicide
1988,3,8,F,4517,manipur,homicide
1988,3,8,M,4704,manipur,homicide
1988,3,9,F,4525,manipur,homicide
1988,3,9,M,4706,manipur,homicide
1988,3,10,F,4635,manipur,natural
1988,3,10,M,4962,manipur,natural
1988,3,11,F,3970,manipur,natural
1988,3,11,M,4187,manipur,natural
1988,3,12,F,3831,manipur,natural
1988,3,12,M,4053,manipur,natural
1988,3,13,F,4333,manipur,natural
1988,3,13,M,4703,manipur,natural
1988,3,14,F,4699,manipur,natural
1988,3,14,M,4838,manipur,natural
1988,3,15,F,4528,manipur,natural
1988,3,15,M,4771,manipur,natural
1988,3,16,F,4528,manipur,natural
1988,3,16,M,4809,manipur,natural
1988,3,17,F,4600,manipur,natural
1988,3,17,M,4888,manipur,natural
1988,3,18,F,3881,manipur,natural
1988,3,18,M,4091,manipur,natural
1988,3,19,F,3803,manipur,natural
1988,3,19,M,3938,manipur,natural
1988,3,20,F,4372,manipur,natural
1988,3,20,M,4773,manipur,natural
1988,3,21,F,4676,manipur,natural
1988,3,21,M,5003,manipur,natural
1988,3,22,F,4540,manipur,natural
1988,3,22,M,4781,manipur,natural
1988,3,23,F,4462,manipur,natural
1988,3,23,M,4707,manipur,natural
1988,3,24,F,4443,manipur,natural
1988,3,24,M,4721,manipur,natural
1988,3,25,F,3788,manipur,natural
1988,3,25,M,4099,manipur,natural
1988,3,26,F,3729,manipur,natural
1988,3,26,M,3866,manipur,natural
1988,3,27,F,4542,manipur,natural
1988,3,27,M,4571,manipur,natural
1988,3,28,F,4516,jammu and kashmir,natural
1988,3,28,M,4787,jammu and kashmir,natural
1988,3,29,F,4505,jammu and kashmir,natural
1988,3,29,M,4701,jammu and kashmir,natural
1988,3,30,F,4428,jammu and kashmir,natural
1988,3,30,M,4489,jammu and kashmir,natural
1988,3,31,F,4663,jammu and kashmir,natural
1988,3,31,M,4667,jammu and kashmir,natural
1988,4,1,F,3990,jammu and kashmir,natural
1988,4,1,M,4091,jammu and kashmir,natural
1988,4,2,F,3806,jammu and kashmir,natural
1988,4,2,M,3893,jammu and kashmir,natural
1988,4,3,F,4426,jammu and kashmir,natural
1988,4,3,M,4701,jammu and kashmir,natural
1988,4,4,F,4520,jammu and kashmir,natural
1988,4,4,M,4930,jammu and kashmir,suicide
1988,4,5,F,4288,jammu and kashmir,suicide
1988,4,5,M,4572,jammu and kashmir,suicide
1988,4,6,F,4285,jammu and kashmir,suicide
1988,4,6,M,4696,jammu and kashmir,suicide
1988,4,7,F,4385,jammu and kashmir,suicide
1988,4,7,M,4702,jammu and kashmir,suicide
1988,4,8,F,3831,jammu and kashmir,suicide
1988,4,8,M,4072,jammu and kashmir,suicide
1988,4,9,F,3696,jammu and kashmir,suicide
1988,4,9,M,3767,jammu and kashmir,suicide
1988,4,10,F,4313,jammu and kashmir,suicide
1988,4,10,M,4568,jammu and kashmir,suicide
1988,4,11,F,4419,jammu and kashmir,suicide
1988,4,11,M,4615,jammu and kashmir,suicide
1988,4,12,F,4221,jammu and kashmir,suicide
1988,4,12,M,4398,jammu and kashmir,suicide
1988,4,13,F,4263,jammu and kashmir,suicide
1988,4,13,M,4471,jammu and kashmir,suicide
1988,4,14,F,4536,jammu and kashmir,suicide
1988,4,14,M,4492,jammu and kashmir,suicide
1988,4,15,F,3631,jammu and kashmir,suicide
1988,4,15,M,3902,jammu and kashmir,suicide
1988,4,16,F,3526,jammu and kashmir,suicide
1988,4,16,M,3675,jammu and kashmir,suicide
1988,4,17,F,4200,jammu and kashmir,suicide
1988,4,17,M,4513,jammu and kashmir,suicide
1988,4,18,F,4512,jammu and kashmir,suicide
1988,4,18,M,4703,jammu and kashmir,suicide
1988,4,19,F,4198,jammu and kashmir,suicide
1988,4,19,M,4530,jammu and kashmir,suicide
1988,4,20,F,4114,jammu and kashmir,suicide
1988,4,20,M,4480,jammu and kashmir,suicide
1988,4,21,F,4339,jammu and kashmir,suicide
1988,4,21,M,4563,jammu and kashmir,suicide
1988,4,22,F,3700,jammu and kashmir,suicide
1988,4,22,M,4097,jammu and kashmir,suicide
1988,4,23,F,3433,assam,suicide
1988,4,23,M,3882,assam,suicide
1988,4,24,F,4400,assam,suicide
1988,4,24,M,4631,assam,suicide
1988,4,25,F,4466,assam,suicide
1988,4,25,M,4626,assam,suicide
1988,4,26,F,4416,assam,suicide
1988,4,26,M,4611,assam,suicide
1988,4,27,F,4280,assam,suicide
1988,4,27,M,4579,assam,suicide
1988,4,28,F,4504,assam,suicide
1988,4,28,M,4551,assam,suicide
1988,4,29,F,3747,assam,suicide
1988,4,29,M,4017,assam,suicide
1988,4,30,F,3479,assam,suicide
1988,4,30,M,3673,assam,suicide
1988,4,31,F,2,nagaland,suicide
1988,4,31,M,2,nagaland,suicide
1988,5,1,F,4291,manipur,suicide
1988,5,1,M,4616,manipur,suicide
1988,5,2,F,4561,manipur,suicide
1988,5,2,M,4865,manipur,suicide
1988,5,3,F,4410,manipur,suicide
1988,5,3,M,4653,manipur,suicide
1988,5,4,F,4102,manipur,suicide
1988,5,4,M,4578,manipur,suicide
1988,5,5,F,4445,manipur,suicide
1988,5,5,M,4661,manipur,suicide
1988,5,6,F,3747,manipur,suicide
1988,5,6,M,3983,manipur,suicide
1988,5,7,F,3639,manipur,suicide
1988,5,7,M,3759,manipur,suicide
1988,5,8,F,4389,manipur,suicide
1988,5,8,M,4607,manipur,suicide
1988,5,9,F,4584,manipur,suicide
1988,5,9,M,4733,manipur,suicide
1988,5,10,F,4645,manipur,suicide
1988,5,10,M,4643,manipur,suicide
1988,5,11,F,4267,manipur,suicide
1988,5,11,M,4647,manipur,suicide
1988,5,12,F,4352,manipur,suicide
1988,5,12,M,4629,manipur,suicide
1988,5,13,F,3817,manipur,suicide
1988,5,13,M,3950,manipur,suicide
1988,5,14,F,3630,manipur,suicide
1988,5,14,M,3760,manipur,suicide
1988,5,15,F,4426,manipur,suicide
1988,5,15,M,4786,manipur,suicide
1988,5,16,F,4441,manipur,suicide
1988,5,16,M,4771,manipur,suicide
1988,5,17,F,4340,manipur,suicide
1988,5,17,M,4587,manipur,suicide
1988,5,18,F,4318,manipur,suicide
1988,5,18,M,4742,manipur,suicide
1988,5,19,F,4379,mizoram,suicide
1988,5,19,M,4639,mizoram,suicide
1988,5,20,F,3881,mizoram,suicide
1988,5,20,M,4197,mizoram,homicide
1988,5,21,F,3691,mizoram,homicide
1988,5,21,M,3889,mizoram,homicide
1988,5,22,F,4279,mizoram,homicide
1988,5,22,M,4823,mizoram,homicide
1988,5,23,F,4518,mizoram,homicide
1988,5,23,M,4703,mizoram,homicide
1988,5,24,F,4477,mizoram,homicide
1988,5,24,M,4731,mizoram,homicide
1988,5,25,F,4456,mizoram,homicide
1988,5,25,M,4737,mizoram,homicide
1988,5,26,F,4547,mizoram,homicide
1988,5,26,M,4985,mizoram,homicide
1988,5,27,F,3902,mizoram,homicide
1988,5,27,M,4119,mizoram,homicide
1988,5,28,F,3807,mizoram,homicide
1988,5,28,M,3990,mizoram,homicide
1988,5,29,F,3775,mizoram,homicide
1988,5,29,M,4018,mizoram,homicide
1988,5,30,F,4554,andra pradesh,homicide
1988,5,30,M,5083,andra pradesh,homicide
1988,5,31,F,4585,andra pradesh,homicide
1988,5,31,M,5028,andra pradesh,homicide
1988,6,1,F,4612,andra pradesh,homicide
1988,6,1,M,4838,andra pradesh,homicide
1988,6,2,F,4386,andra pradesh,homicide
1988,6,2,M,4927,andra pradesh,homicide
1988,6,3,F,3836,andra pradesh,homicide
1988,6,3,M,4146,andra pradesh,homicide
1988,6,4,F,3617,andra pradesh,natural
1988,6,4,M,3791,andra pradesh,natural
1988,6,5,F,4459,andra pradesh,natural
1988,6,5,M,4677,andra pradesh,natural
1988,6,6,F,4655,andra pradesh,natural
1988,6,6,M,4958,andra pradesh,natural
1988,6,7,F,4520,andra pradesh,natural
1988,6,7,M,4828,andra pradesh,natural
1988,6,8,F,4510,andra pradesh,natural
1988,6,8,M,4580,andra pradesh,natural
1988,6,9,F,4527,andra pradesh,natural
1988,6,9,M,4847,andra pradesh,natural
1988,6,10,F,3930,andra pradesh,natural
1988,6,10,M,4118,andra pradesh,natural
1988,6,11,F,3628,andra pradesh,natural
1988,6,11,M,3956,andra pradesh,natural
1988,6,12,F,4437,andra pradesh,natural
1988,6,12,M,4771,andra pradesh,natural
1988,6,13,F,4631,andra pradesh,natural
1988,6,13,M,4638,andra pradesh,natural
1988,6,14,F,4315,andra pradesh,natural
1988,6,14,M,4919,andra pradesh,natural
1988,6,15,F,4552,andra pradesh,natural
1988,6,15,M,4631,andra pradesh,natural
1988,6,16,F,4594,andra pradesh,natural
1988,6,16,M,4768,andra pradesh,natural
1988,6,17,F,4056,andra pradesh,natural
1988,6,17,M,4188,andra pradesh,natural
1988,6,18,F,3710,andra pradesh,natural
1988,6,18,M,4084,andra pradesh,natural
1988,6,19,F,4560,andra pradesh,natural
1988,6,19,M,4993,andra pradesh,natural
1988,6,20,F,4697,andra pradesh,natural
1988,6,20,M,4986,andra pradesh,natural
1988,6,21,F,4555,andra pradesh,natural
1988,6,21,M,4723,andra pradesh,natural
1988,6,22,F,4558,odisha,natural
1988,6,22,M,4853,odisha,natural
1988,6,23,F,4657,odisha,natural
1988,6,23,M,4944,odisha,natural
1988,6,24,F,3905,odisha,natural
1988,6,24,M,4227,odisha,natural
1988,6,25,F,3909,odisha,natural
1988,6,25,M,4193,odisha,natural
1988,6,26,F,4514,odisha,natural
1988,6,26,M,4839,odisha,natural
1988,6,27,F,4822,odisha,natural
1988,6,27,M,5036,odisha,accident
1988,6,28,F,4670,odisha,accident
1988,6,28,M,5039,odisha,accident
1988,6,29,F,4637,odisha,accident
1988,6,29,M,5004,odisha,accident
1988,6,30,F,4927,odisha,accident
1988,6,30,M,5171,odisha,accident
1988,6,31,M,3,odisha,accident
1988,7,1,F,3954,odisha,accident
1988,7,1,M,4264,odisha,accident
1988,7,2,F,3851,odisha,accident
1988,7,2,M,4140,odisha,accident
1988,7,3,F,4480,odisha,accident
1988,7,3,M,4814,odisha,accident
1988,7,4,F,4023,odisha,accident
1988,7,4,M,4425,odisha,accident
1988,7,5,F,4782,odisha,accident
1988,7,5,M,4907,odisha,accident
1988,7,6,F,4900,odisha,accident
1988,7,6,M,5304,odisha,accident
1988,7,7,F,4989,odisha,accident
1988,7,7,M,5266,odisha,accident
1988,7,8,F,4256,odisha,accident
1988,7,8,M,4535,odisha,accident
1988,7,9,F,3933,odisha,accident
1988,7,9,M,4179,odisha,accident
1988,7,10,F,4727,odisha,accident
1988,7,10,M,5160,odisha,accident
1988,7,11,F,4794,odisha,accident
1988,7,11,M,5074,odisha,suicide
1988,7,12,F,4816,odisha,suicide
1988,7,12,M,4900,odisha,suicide
1988,7,13,F,4773,odisha,suicide
1988,7,13,M,5222,odisha,suicide
1988,7,14,F,5060,odisha,suicide
1988,7,14,M,5389,odisha,suicide
1988,7,15,F,4280,odisha,suicide
1988,7,15,M,4590,odisha,suicide
1988,7,16,F,4139,odisha,suicide
1988,7,16,M,4287,odisha,suicide
1988,7,17,F,4821,odisha,suicide
1988,7,17,M,5216,odisha,suicide
1988,7,18,F,4995,odisha,suicide
1988,7,18,M,5381,odisha,suicide
1988,7,19,F,4867,odisha,suicide
1988,7,19,M,5158,odisha,suicide
1988,7,20,F,5049,odisha,suicide
1988,7,20,M,5352,odisha,suicide
1988,7,21,F,4931,odisha,suicide
1988,7,21,M,5411,odisha,suicide
1988,7,22,F,4419,odisha,suicide
1988,7,22,M,4663,odisha,suicide
1988,7,23,F,4133,odisha,suicide
1988,7,23,M,4444,odisha,suicide
1988,7,24,F,4898,odisha,suicide
1988,7,24,M,5079,odisha,suicide
1988,7,25,F,5009,odisha,suicide
1988,7,25,M,5352,odisha,suicide
1988,7,26,F,4989,odisha,suicide
1988,7,26,M,5122,odisha,suicide
1988,7,27,F,5008,telangana,suicide
1988,7,27,M,5198,telangana,suicide
1988,7,28,F,5093,telangana,suicide
1988,7,28,M,5231,telangana,suicide
1988,7,29,F,4256,telangana,suicide
1988,7,29,M,4439,telangana,suicide
1988,7,30,F,4104,telangana,suicide
1988,7,30,M,4390,telangana,suicide
1988,7,31,F,4851,telangana,suicide
1988,7,31,M,5051,telangana,suicide
1988,8,1,F,4909,telangana,suicide
1988,8,1,M,5255,telangana,suicide
1988,8,2,F,4753,telangana,suicide
1988,8,2,M,5085,telangana,suicide
1988,8,3,F,4971,telangana,suicide
1988,8,3,M,5173,telangana,suicide
1988,8,4,F,4922,telangana,suicide
1988,8,4,M,5141,telangana,suicide
1988,8,5,F,4297,telangana,suicide
1988,8,5,M,4460,telangana,suicide
1988,8,6,F,4074,telangana,suicide
1988,8,6,M,4382,telangana,suicide
1988,8,7,F,4929,telangana,suicide
1988,8,7,M,5290,telangana,suicide
1988,8,8,F,5040,telangana,suicide
1988,8,8,M,5420,telangana,suicide
1988,8,9,F,4993,telangana,suicide
1988,8,9,M,5170,telangana,suicide
1988,8,10,F,5148,telangana,suicide
1988,8,10,M,5159,telangana,suicide
1988,8,11,F,4936,rajasthan,suicide
1988,8,11,M,5248,rajasthan,suicide
1988,8,12,F,4317,rajasthan,suicide
1988,8,12,M,4649,rajasthan,suicide
1988,8,13,F,4175,rajasthan,suicide
1988,8,13,M,4372,rajasthan,suicide
1988,8,14,F,4912,rajasthan,suicide
1988,8,14,M,5233,rajasthan,suicide
1988,8,15,F,5021,rajasthan,suicide
1988,8,15,M,5499,rajasthan,suicide
1988,8,16,F,4901,rajasthan,suicide
1988,8,16,M,5171,rajasthan,suicide
1988,8,17,F,5132,rajasthan,suicide
1988,8,17,M,5268,rajasthan,suicide
1988,8,18,F,5020,haryana,suicide
1988,8,18,M,5357,haryana,suicide
1988,8,19,F,4260,haryana,suicide
1988,8,19,M,4667,haryana,suicide
